snapshot_utc,exchange,underlying,instrument,expiry,strike,type,mark_price,bid,ask,mark_iv,delta,gamma,vega,theta,open_interest,volume_24h,underlying_price
2026-09-01 05:14:27,okx,BTC,BTC-USD-270326-90000-C,2027-03-26,90000,call,0.0791424812484104,0.079,0.08,0.40288118650112914,0.3434610895719839,0.6058411640325794,0.002941120537753081,-0.00028740920020142334,3870,0,78831
2026-09-01 05:14:27,okx,BTC,BTC-USD-270326-85000-P,2027-03-26,85000,put,0.1490240995318175,0.1475,0.151,0.4022023075549877,-0.6517120345191268,2.6232293129733826,0.002997582984885349,-0.00029240483351440297,925,0,78831
2026-09-01 05:14:27,okx,BTC,BTC-USD-270326-85000-C,2027-03-26,85000,call,0.1001111297223058,0.1,0.101,0.4022023075549877,0.3971053153222594,0.5255946132906104,0.002997582984885349,-0.0002924250644593315,7511,0,78831
2026-09-01 05:14:27,okx,BTC,BTC-USD-270326-80000-P,2027-03-26,80000,put,0.113460426952766,0.1135,0.1145,0.40357353586682054,-0.5364706610343891,2.363749021468137,0.002941717976618205,-0.00028794746331776657,3071,0,78831
2026-09-01 05:14:27,okx,BTC,BTC-USD-270326-100000-C,2027-03-26,100000,call,0.0497750612545007,0.0495,0.05,0.40902220980861315,0.24811027107093137,0.6313042126564892,0.002604292640690632,-0.0002583820806572916,60151,0,78831
2026-09-01 05:14:27,okx,BTC,BTC-USD-270326-95000-P,2027-03-26,95000,put,0.2349281050062416,0.232,0.2375,0.4052572209386981,-0.8790806620669778,2.9814987566752276,0.0027995861355433666,-0.0002751259407748762,4,0,78831
2026-09-01 05:14:27,okx,BTC,BTC-USD-270326-95000-C,2027-03-26,95000,call,0.0626236406113606,0.0625,0.063,0.4052572209386981,0.29312696422633616,0.6370835040885995,0.0027995861355433666,-0.00027519721810763463,3951,0,78831
2026-09-01 05:14:27,okx,BTC,BTC-USD-270326-90000-P,2027-03-26,90000,put,0.1897511983506067,0.1875,0.1925,0.40288118650112914,-0.7670513984953661,2.8268661401672794,0.002941120537753081,-0.0002873634460625799,154,0,78831
2026-09-01 05:14:27,okx,BTC,BTC-USD-270326-110000-C,2027-03-26,110000,call,0.0322075619218712,0.0315,0.032,0.41966528667761416,0.17637346576803456,0.5574554757417729,0.0021570381908501235,-0.00021958104947481872,12644,10,78831
2026-09-01 05:14:27,okx,BTC,BTC-USD-270326-105000-P,2027-03-26,105000,put,0.335548725040627,0.3325,0.3375,0.4139038379614967,-1.0863895181903676,3.1923798376422274,0.0023831228396506018,-0.0002391410840977256,29,0,78831
2026-09-01 05:14:27,okx,BTC,BTC-USD-270326-105000-C,2027-03-26,105000,call,0.0398527660603765,0.039,0.04,0.4139038379614967,0.20920838455487423,0.6011840321517441,0.0023831228396506018,-0.00023926340781831393,2789,0,78831
2026-09-01 05:14:27,okx,BTC,BTC-USD-270326-100000-P,2027-03-26,100000,put,0.2837752729420666,0.282,0.2855,0.40902220980861315,-0.9857924934483466,3.0991097416950453,0.002604292640690632,-0.00025828528013061816,99,0,78831
2026-09-01 05:14:27,okx,BTC,BTC-USD-270326-130000-C,2027-03-26,130000,call,0.0153289772057659,0.0145,0.015,0.44788696203044664,0.09289610249893362,0.3663839213899059,0.0013965704657688796,-0.00015173069610663337,2168,0,78831
2026-09-01 05:14:27,okx,BTC,BTC-USD-270326-120000-P,2027-03-26,120000,put,0.5025111734477014,0.498,0.5175,0.4330454550415779,-1.3541138025435113,3.419258661037332,0.001738756883207582,-0.00018244758439715255,2,0,78831
2026-09-01 05:14:27,okx,BTC,BTC-USD-270326-120000-C,2027-03-26,120000,call,0.0217279725893967,0.021,0.0215,0.4330454550415779,0.1265695148796219,0.4578920261910654,0.001738756883207582,-0.00018264647769948578,3143,0,78831
2026-09-01 05:14:27,okx,BTC,BTC-USD-270326-110000-P,2027-03-26,110000,put,0.3895992681948064,0.3845,0.404,0.41966528667761416,-1.1809195752031711,3.2720415576841844,0.0021570381908501235,-0.00021943320256031544,5,0,78831
2026-09-01 05:14:27,okx,BTC,BTC-USD-270326-160000-C,2027-03-26,160000,call,0.0067446650541573,0.006,0.0065,0.49370285535722025,0.042915493594565424,0.1906506770436207,0.0007708125576638265,-0.00009231273562009196,1964,0,78831
2026-09-01 05:14:27,okx,BTC,BTC-USD-270326-140000-P,2027-03-26,140000,put,0.7388398917319392,0.7355,0.75,0.4633038026806281,-1.6574339817770343,3.7471153416934433,0.0011308761366802876,-0.0001267930862007674,0,0,78831
2026-09-01 05:14:27,okx,BTC,BTC-USD-270326-140000-C,2027-03-26,140000,call,0.0112737017028959,0.0105,0.011,0.4633038026806281,0.07002988854995444,0.29218760103946567,0.0011308761366802876,-0.0001270940722787605,3068,0,78831
2026-09-01 05:14:27,okx,BTC,BTC-USD-270326-130000-P,2027-03-26,130000,put,0.6195036726494398,0.6155,0.6295,0.44788696203044664,-1.5111774913761278,3.5745311091400285,0.0013965704657688796,-0.0001514807564164702,0,0,78831
2026-09-01 05:14:27,okx,BTC,BTC-USD-270326-200000-C,2027-03-26,200000,call,0.0030975329766798,0.0024,0.0037,0.5464161835203067,0.019929569416831504,0.092975833332452,0.0004098762839112673,-0.00005432833906371494,1275,0,78831
2026-09-01 05:14:27,okx,BTC,BTC-USD-270326-180000-P,2027-03-26,180000,put,1.2255693245817425,1.212,1.241,0.521679496890397,-2.1925602692552744,4.572452749316157,0.0005518652323029021,-0.00006933185091125777,0,0,78831
2026-09-01 05:14:27,okx,BTC,BTC-USD-270326-180000-C,2027-03-26,180000,call,0.0044371562112214,0.0041,0.0047,0.521679496890397,0.028464706879425584,0.13040279704675628,0.0005518652323029021,-0.00006983702254057054,12000,0,78831
