snapshot_utc,exchange,underlying,instrument,expiry,strike,type,mark_price,bid,ask,mark_iv,delta,gamma,vega,theta,open_interest,volume_24h,underlying_price
2026-07-04 12:22:16,okx,BTC,BTC-USD-270326-90000-C,2027-03-26,90000,call,0.0371275364442046,0.0355,0.038,0.41280465773448216,0.17971554560285266,0.4756716112939572,0.0025011455134533794,-0.00019494235235706746,2909,0,62505.5
2026-07-04 12:22:16,okx,BTC,BTC-USD-270326-85000-P,2027-03-26,85000,put,0.3717594395656763,0.357,0.388,0.41356203440562905,-1.1036707541703934,3.1426530180523846,0.0028064119627932366,-0.0002191365098030291,493,0,62505.5
2026-07-04 12:22:16,okx,BTC,BTC-USD-270326-85000-C,2027-03-26,85000,call,0.0487188983262832,0.0465,0.0505,0.41356203440562905,0.21938420258361443,0.49654310454436873,0.0028064119627932366,-0.0002191365098030291,4139,0,62505.5
2026-07-04 12:22:16,okx,BTC,BTC-USD-270326-80000-P,2027-03-26,80000,put,0.3092239858439982,0.298,0.326,0.415651098734824,-0.9801521959171424,2.982055636814954,0.003081261727703462,-0.0002418132960749775,2503,0,62505.5
2026-07-04 12:22:16,okx,BTC,BTC-USD-270326-100000-C,2027-03-26,100000,call,0.0218924763589785,0.021,0.0235,0.41445815481087095,0.11888776337652263,0.3950858370835586,0.0019030217553683071,-0.00014891796631573878,59519,0,62505.5
2026-07-04 12:22:16,okx,BTC,BTC-USD-270326-95000-P,2027-03-26,95000,put,0.5071062757696594,0.4845,0.654,0.4131625928992794,-1.332370061632523,3.396553910177335,0.0021936940764092504,-0.00017112746271001007,3,0,62505.5
2026-07-04 12:22:16,okx,BTC,BTC-USD-270326-95000-C,2027-03-26,95000,call,0.0284139061491612,0.0265,0.0295,0.4131625928992794,0.14633841944548576,0.4391369480213177,0.0021936940764092504,-0.00017112746271001007,1176,0,62505.5
2026-07-04 12:22:16,okx,BTC,BTC-USD-270326-90000-P,2027-03-26,90000,put,0.4379939918741504,0.4165,0.5835,0.41280465773448216,-1.2211661733131556,3.277435049125974,0.0025011455134533794,-0.00019494235235706746,4,0,62505.5
2026-07-04 12:22:16,okx,BTC,BTC-USD-270326-110000-C,2027-03-26,110000,call,0.013363580055485,0.012,0.0135,0.4192987424772521,0.07886534135231112,0.30527643611157523,0.0014085287291322258,-0.0001115095141991592,3067,0,62505.5
2026-07-04 12:22:16,okx,BTC,BTC-USD-260731-63000-C,2026-07-31,63000,call,0.0367045191631606,0.0365,0.037,0.365057198972141,0.45930647688657533,3.1118955892636118,0.0010810673428123872,-0.0007354744207066702,9982,990,62505.5
2026-07-04 12:22:16,okx,BTC,BTC-USD-270326-105000-P,2027-03-26,105000,put,0.6513606229869813,0.6255,0.802,0.4165443452195241,-1.53769476764315,3.617990355425068,0.0016398199667191757,-0.00012896743655711927,0,0,62505.5
2026-07-04 12:22:16,okx,BTC,BTC-USD-260731-63000-P,2026-07-31,63000,put,0.0425664479295595,0.042,0.043,0.365057198972141,-0.5463300018466609,5.123168546730084,0.0010810673428123872,-0.000735422579205525,26285,1313,62505.5
2026-07-04 12:22:16,okx,BTC,BTC-USD-270326-105000-C,2027-03-26,105000,call,0.0170164249853779,0.016,0.0185,0.4165443452195241,0.09666723775885958,0.34926634462104833,0.0016398199667191757,-0.00012896743655711927,1673,0,62505.5
2026-07-04 12:22:16,okx,BTC,BTC-USD-270326-100000-P,2027-03-26,100000,put,0.578410760170029,0.5535,0.7265,0.41445815481087095,-1.4376474798634868,3.5081563235635778,0.0019030217553683071,-0.00014891796631573878,1,0,62505.5
2026-07-04 12:22:16,okx,BTC,BTC-USD-270326-130000-C,2027-03-26,130000,call,0.0057296932450964,0.0048,0.0075,0.43517284148315294,0.037337748563038835,0.17214693358621533,0.0007792932059238478,-0.00006403026926380783,950,0,62505.5
2026-07-04 12:22:16,okx,BTC,BTC-USD-270326-120000-P,2027-03-26,120000,put,0.8763572648758005,0.02,1.7515,0.42641806956266526,-1.814419606404323,3.9651440478945728,0.0010404547378936547,-0.00008376863645381661,1,0,62505.5
2026-07-04 12:22:16,okx,BTC,BTC-USD-270326-120000-C,2027-03-26,120000,call,0.0085353243025396,0.007,0.0105,0.42641806956266526,0.053422685483688136,0.22945946411855087,0.0010404547378936547,-0.00008376863645381661,1613,0,62505.5
2026-07-04 12:22:16,okx,BTC,BTC-USD-270326-110000-P,2027-03-26,110000,put,0.725533692247641,0.02,1.449,0.4192987424772521,-1.6333234262116991,3.7296539712395953,0.0014085287291322258,-0.0001115095141991592,5,0,62505.5
2026-07-04 12:22:16,okx,BTC,BTC-USD-260710-54000-P,2026-07-10,54000,put,0.0003188941868812,0.0003,0.0004,0.5314835497757333,-0.013619112488511676,0.5360580238509011,0.000043104994778989197,-0.00019688870000882593,25699,3668,62505.5
2026-07-04 12:22:16,okx,BTC,BTC-USD-270326-160000-C,2027-03-26,160000,call,0.002309886341119,0.0016,0.0032,0.46719031891782936,0.015820891899134354,0.08028877687743204,0.0003793997105110473,-0.00003346674574676024,595,0,62505.5
2026-07-04 12:22:16,okx,BTC,BTC-USD-260710-55000-C,2026-07-10,55000,call,0.1208404058869079,0.1095,0.1855,0.5103599845370828,0.8575554164091355,-0.9128137035356996,0.00006526579337968326,-0.00028626325487308534,0,0,62505.5
2026-07-04 12:22:16,okx,BTC,BTC-USD-270326-140000-P,2027-03-26,140000,put,1.1831685275284305,0.0001,2.3645,0.4450987577252145,-2.152100723719975,4.489063397560093,0.000596978091817392,-0.00005016922936291679,0,0,62505.5
