snapshot_utc,exchange,underlying,instrument,expiry,strike,type,mark_price,bid,ask,mark_iv,delta,gamma,vega,theta,open_interest,volume_24h,underlying_price
2026-09-04 04:38:29,deribit,BTC,BTC-26MAR27-104000-C,2027-03-26,104000,call,0.04681758,0.046,0.0475,41.38,,,,,115.2,0.0,83092.53
2026-09-04 04:38:29,deribit,BTC,BTC-7SEP26-72000-C,2026-09-07,72000,call,0.11255274,0.1105,0.115,60.06,,,,,0.0,0.0,81103.44
2026-09-04 04:38:29,deribit,BTC,BTC-30OCT26-84000-C,2026-10-30,84000,call,0.04565719,0.045,0.046,37.46,,,,,1108.5,151.2,81556.69
2026-09-04 04:38:29,deribit,BTC,BTC-25DEC26-170000-C,2026-12-25,170000,call,0.00151109,0.0013,0.0017,56.38,,,,,2394.1,0.0,82193.9
2026-09-04 04:38:29,deribit,BTC,BTC-25SEP26-65000-C,2026-09-25,65000,call,0.20034774,0.199,0.203,47.22,,,,,1276.6,3.6,81186.11
2026-09-04 04:38:29,deribit,BTC,BTC-26MAR27-130000-P,2027-03-26,130000,put,0.58140033,0.575,0.5855,44.53,,,,,0.4,0.0,83092.53
2026-09-04 04:38:29,deribit,BTC,BTC-27NOV26-86000-P,2026-11-27,86000,put,0.10435621,0.1035,0.1045,39.04,,,,,29.2,30.9,81874.88
2026-09-04 04:38:29,deribit,BTC,BTC-7SEP26-89000-C,2026-09-07,89000,call,0.00038771,0.0003,0.0005,49.59,,,,,0.1,0.1,81103.44
2026-09-04 04:38:29,deribit,BTC,BTC-30OCT26-52000-C,2026-10-30,52000,call,0.36408268,0.3625,0.367,58.23,,,,,0.1,0.0,81556.69
2026-09-04 04:38:29,deribit,BTC,BTC-25SEP26-300000-C,2026-09-25,300000,call,4.76e-06,,0.0001,136.29,,,,,196.3,0.0,81186.16
2026-09-04 04:38:29,deribit,BTC,BTC-11SEP26-68000-C,2026-09-11,68000,call,0.16202171,0.1605,0.165,55.8,,,,,2.1,0.0,81119.25
2026-09-04 04:38:29,deribit,BTC,BTC-26MAR27-40000-C,2027-03-26,40000,call,0.5231924,0.5225,0.526,55.9,,,,,81.8,0.3,83092.53
2026-09-04 04:38:29,deribit,BTC,BTC-25JUN27-64000-C,2027-06-25,64000,call,0.28877286,0.2865,0.29,44.22,,,,,35.7,0.0,84074.43
2026-09-04 04:38:29,deribit,BTC,BTC-25SEP26-72000-P,2026-09-25,72000,put,0.00416914,0.004,0.0043,38.92,,,,,2090.0,926.1,81186.16
2026-09-04 04:38:29,deribit,BTC,BTC-26MAR27-85000-P,2027-03-26,85000,put,0.13335815,0.132,0.1345,40.53,,,,,2.2,0.0,83092.53
2026-09-04 04:38:29,deribit,BTC,BTC-25SEP26-62000-P,2026-09-25,62000,put,0.00054972,0.0005,0.0007,51.28,,,,,1441.8,331.4,81186.11
2026-09-04 04:38:29,deribit,BTC,BTC-11SEP26-65000-P,2026-09-11,65000,put,0.00015923,0.0001,0.0002,63.37,,,,,47.3,11.5,81119.25
2026-09-04 04:38:29,deribit,BTC,BTC-25JUN27-65000-P,2027-06-25,65000,put,0.0532595,0.052,0.054,44.0,,,,,24.7,2.0,84075.71
2026-09-04 04:38:29,deribit,BTC,BTC-26MAR27-55000-C,2027-03-26,55000,call,0.35468039,0.352,0.3585,46.97,,,,,28.6,0.1,83092.53
2026-09-04 04:38:29,deribit,BTC,BTC-26MAR27-62000-C,2027-03-26,62000,call,0.28276767,0.2805,0.287,44.15,,,,,59.7,1.0,83092.53
