snapshot_utc,exchange,underlying,instrument,expiry,strike,type,mark_price,bid,ask,mark_iv,delta,gamma,vega,theta,open_interest,volume_24h,underlying_price
2026-08-09 02:30:33,deribit,BTC,BTC-28AUG26-110000-P,2026-08-28,110000,put,0.69430594,0.637,0.756,65.75,,,,,0.2,0.0,64923.29
2026-08-09 02:30:33,deribit,BTC,BTC-10AUG26-64000-P,2026-08-10,64000,put,0.0014722,0.0013,0.0016,23.98,,,,,41.8,38.1,64777.98
2026-08-09 02:30:33,deribit,BTC,BTC-25DEC26-40000-C,2026-12-25,40000,call,0.40215146,0.4005,0.404,56.96,,,,,250.9,0.0,65868.95
2026-08-09 02:30:33,deribit,BTC,BTC-12AUG26-64500-P,2026-08-12,64500,put,0.00769067,0.0075,0.008,26.1,,,,,3.7,3.7,64790.89
2026-08-09 02:30:33,deribit,BTC,BTC-25DEC26-135000-P,2026-12-25,135000,put,1.05046743,0.98,1.1285,47.43,,,,,0.6,0.0,65868.95
2026-08-09 02:30:33,deribit,BTC,BTC-26MAR27-105000-C,2027-03-26,105000,call,0.01433211,0.014,0.015,40.74,,,,,183.3,0.0,66547.69
2026-08-09 02:30:33,deribit,BTC,BTC-26MAR27-100000-P,2027-03-26,100000,put,0.52153517,0.4615,0.5955,40.44,,,,,12.1,0.0,66547.73
2026-08-09 02:30:33,deribit,BTC,BTC-28AUG26-58000-P,2026-08-28,58000,put,0.00365248,0.0035,0.0038,37.58,,,,,1007.2,1.8,64923.43
2026-08-09 02:30:33,deribit,BTC,BTC-28AUG26-81000-P,2026-08-28,81000,put,0.24786182,0.206,0.294,39.53,,,,,0.1,0.0,64923.29
2026-08-09 02:30:33,deribit,BTC,BTC-21AUG26-63000-C,2026-08-21,63000,call,0.03864586,0.036,0.042,29.68,,,,,16.5,0.2,64855.73
2026-08-09 02:30:33,deribit,BTC,BTC-25JUN27-130000-P,2027-06-25,130000,put,0.9436943,0.8715,1.032,42.57,,,,,1.3,0.0,67270.98
2026-08-09 02:30:33,deribit,BTC,BTC-25DEC26-20000-P,2026-12-25,20000,put,0.0013353,0.0011,0.0016,87.33,,,,,106.2,0.1,65868.95
2026-08-09 02:30:33,deribit,BTC,BTC-21AUG26-70000-P,2026-08-21,70000,put,0.08094394,0.0455,0.123,28.1,,,,,0.0,0.0,64855.73
2026-08-09 02:30:33,deribit,BTC,BTC-30OCT26-74000-C,2026-10-30,74000,call,0.02474314,0.0245,0.025,35.87,,,,,112.0,0.0,65407.77
2026-08-09 02:30:33,deribit,BTC,BTC-28AUG26-46000-P,2026-08-28,46000,put,0.00018083,0.0001,0.0003,58.4,,,,,1738.1,31.0,64923.29
2026-08-09 02:30:33,deribit,BTC,BTC-25JUN27-80000-C,2027-06-25,80000,call,0.09021127,0.089,0.0915,41.47,,,,,68.6,0.1,67270.97
2026-08-09 02:30:33,deribit,BTC,BTC-9AUG26-57000-P,2026-08-09,57000,put,0.0,,0.0001,53.89,,,,,30.0,0.0,64773.02
2026-08-09 02:30:33,deribit,BTC,BTC-26MAR27-140000-C,2027-03-26,140000,call,0.00303319,0.0027,0.0034,44.18,,,,,761.4,0.0,66547.69
2026-08-09 02:30:33,deribit,BTC,BTC-25DEC26-62000-C,2026-12-25,62000,call,0.12900919,0.127,0.131,40.75,,,,,255.1,0.0,65868.95
2026-08-09 02:30:33,deribit,BTC,BTC-30OCT26-71000-P,2026-10-30,71000,put,0.12195008,0.116,0.126,36.12,,,,,0.0,0.0,65407.77
2026-08-09 02:30:33,deribit,BTC,BTC-25JUN27-82000-C,2027-06-25,82000,call,0.08221308,0.081,0.0835,41.32,,,,,62.0,0.0,67270.92
2026-08-09 02:30:33,deribit,BTC,BTC-25JUN27-110000-C,2027-06-25,110000,call,0.02400314,0.023,0.025,41.48,,,,,227.6,0.0,67270.98
2026-08-09 02:30:33,deribit,BTC,BTC-25SEP26-30000-C,2026-09-25,30000,call,0.53984688,0.539,0.541,85.53,,,,,134.0,0.0,65140.86
2026-08-09 02:30:33,deribit,BTC,BTC-21AUG26-53000-P,2026-08-21,53000,put,0.00024727,0.0002,0.0003,46.98,,,,,59.3,6.5,64855.73
2026-08-09 02:30:33,deribit,BTC,BTC-25JUN27-85000-P,2027-06-25,85000,put,0.33528689,0.318,0.3425,41.21,,,,,6.8,0.0,67270.97
2026-08-09 02:30:33,deribit,BTC,BTC-26MAR27-108000-C,2027-03-26,108000,call,0.01222568,0.0115,0.013,40.95,,,,,57.3,0.0,66547.73
2026-08-09 02:30:33,deribit,BTC,BTC-14AUG26-70000-C,2026-08-14,70000,call,0.00037625,0.0003,0.0005,32.7,,,,,1645.7,51.9,64809.75
