snapshot_utc,exchange,underlying,instrument,expiry,strike,type,mark_price,bid,ask,mark_iv,delta,gamma,vega,theta,open_interest,volume_24h,underlying_price
2026-08-21 01:59:07,deribit,BTC,BTC-24AUG26-76000-C,2026-08-24,76000,call,0.0105997,0.01,0.011,41.23,,,,,213.0,214.1,75147.84
2026-08-21 01:59:07,deribit,BTC,BTC-25DEC26-140000-C,2026-12-25,140000,call,0.0025708,0.0023,0.003,49.22,,,,,1464.7,3.3,76405.09
2026-08-21 01:59:07,deribit,BTC,BTC-30OCT26-71000-C,2026-10-30,71000,call,0.1028865,0.102,0.1045,39.35,,,,,288.5,12.6,75784.77
2026-08-21 01:59:07,deribit,BTC,BTC-23AUG26-74000-P,2026-08-23,74000,put,0.00709089,0.0065,0.0075,42.56,,,,,0.2,0.3,75118.96
2026-08-21 01:59:07,deribit,BTC,BTC-23AUG26-60000-P,2026-08-23,60000,put,3.381e-05,,0.0001,97.77,,,,,14.6,0.1,75118.96
2026-08-21 01:59:07,deribit,BTC,BTC-25SEP26-90000-C,2026-09-25,90000,call,0.00515196,0.005,0.0055,40.72,,,,,3716.5,1106.9,75466.17
2026-08-21 01:59:07,deribit,BTC,BTC-22AUG26-85000-P,2026-08-22,85000,put,0.13154026,0.128,0.135,90.01,,,,,0.0,0.0,75132.15
2026-08-21 01:59:07,deribit,BTC,BTC-25SEP26-73000-C,2026-09-25,73000,call,0.06508736,0.0635,0.067,38.52,,,,,1.9,1.9,75466.94
2026-08-21 01:59:07,deribit,BTC,BTC-25DEC26-76000-P,2026-12-25,76000,put,0.09363972,0.093,0.095,41.24,,,,,142.0,0.2,76403.19
2026-08-21 01:59:07,deribit,BTC,BTC-25DEC26-250000-C,2026-12-25,250000,call,0.00022903,0.0001,0.0003,66.28,,,,,1183.7,100.0,76403.19
2026-08-21 01:59:07,deribit,BTC,BTC-25JUN27-85000-C,2027-06-25,85000,call,0.12160801,0.12,0.123,42.54,,,,,141.0,1.9,78153.07
2026-08-21 01:59:07,deribit,BTC,BTC-25JUN27-45000-P,2027-06-25,45000,put,0.02107226,0.0205,0.022,51.42,,,,,150.9,48.2,78153.9
2026-08-21 01:59:07,deribit,BTC,BTC-26MAR27-70000-C,2027-03-26,70000,call,0.17736036,0.1765,0.179,42.75,,,,,828.2,0.8,77263.8
2026-08-21 01:59:07,deribit,BTC,BTC-23AUG26-69500-C,2026-08-23,69500,call,0.07535179,0.072,0.077,54.02,,,,,49.8,11.4,75118.96
2026-08-21 01:59:07,deribit,BTC,BTC-23AUG26-63000-P,2026-08-23,63000,put,0.00012446,,,89.26,,,,,6.6,0.1,75118.96
2026-08-21 01:59:07,deribit,BTC,BTC-30OCT26-40000-P,2026-10-30,40000,put,0.00125448,0.0011,0.0016,68.15,,,,,71.7,3.3,75784.77
2026-08-21 01:59:07,deribit,BTC,BTC-28AUG26-88000-C,2026-08-28,88000,call,0.00089025,0.0007,0.001,57.66,,,,,386.1,230.5,75205.24
2026-08-21 01:59:07,deribit,BTC,BTC-24AUG26-75000-P,2026-08-24,75000,put,0.01425504,0.0135,0.015,40.5,,,,,14.0,25.8,75147.84
2026-08-21 01:59:07,deribit,BTC,BTC-28AUG26-55000-P,2026-08-28,55000,put,0.00018696,0.0001,0.0002,87.45,,,,,1171.1,14.3,75206.16
2026-08-21 01:59:07,deribit,BTC,BTC-11SEP26-67000-P,2026-09-11,67000,put,0.00610021,0.0055,0.0065,42.59,,,,,20.7,25.0,75348.4
2026-08-21 01:59:07,deribit,BTC,BTC-25JUN27-115000-P,2027-06-25,115000,put,0.51224703,0.5025,0.5215,42.83,,,,,0.0,0.0,78153.07
2026-08-21 01:59:07,deribit,BTC,BTC-24AUG26-71500-C,2026-08-24,71500,call,0.05086082,0.0485,0.054,44.09,,,,,4.2,4.2,75147.84
2026-08-21 01:59:07,deribit,BTC,BTC-26MAR27-45000-P,2027-03-26,45000,put,0.01270777,0.012,0.0135,52.32,,,,,257.9,28.3,77263.8
2026-08-21 01:59:07,deribit,BTC,BTC-30OCT26-95000-P,2026-10-30,95000,put,0.26317058,0.2585,0.2675,40.57,,,,,0.1,0.0,75784.77
2026-08-21 01:59:07,deribit,BTC,BTC-25DEC26-65000-P,2026-12-25,65000,put,0.03758019,0.037,0.0385,43.48,,,,,877.8,43.2,76405.09
